date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:01	213/213	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2013:26:57%20GMT	https://rtptoga.store/robots.txt		(from )
20:27:01	203113/203113	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2019:53:36%20GMT	https://rtptoga.store/	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/index.html	(from )
20:27:02	24203/24203	---MCZ	200	added ('OK')	application/javascript	etag:W/%229ce7e23b1a5cf89ecf9e795e0ccb61b4%22	https://static.zdassets.com/ekr/snippet.js?key=66216df5-bb70-4cee-bf29-8e2a6a4fdd4b	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/static.zdassets.com/ekr/snippetb4d9.js	(from https://rtptoga.store/)
20:27:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2013:26:59%20GMT	https://imgur.com/AWBtZwI.png	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/imgur.com/AWBtZwI.1.delayed	(from https://rtptoga.store/)
20:27:04	160302/160302	---M-Z	200	added ('OK')	text/css	etag:%222722e-5b9c5bf232280-gzip%22	https://rtptoga.store/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css	(from https://rtptoga.store/)
20:27:04	59150/59150	---M--	200	added ('OK')	image/png	etag:%22f0cbc02dd0922cf513cd7b24e25ab0ad%22	https://i.imgur.com/AWBtZwI.png	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/i.imgur.com/AWBtZwI.png	(from https://rtptoga.store/)
20:27:04	93435/93435	---M-Z	200	added ('OK')	application/javascript	etag:%2216cfb-59ffd26336d00-gzip%22	https://rtptoga.store/ajax.googleapis.com/ajax/libs/jquery/1.8.2/jquery.min.js	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/ajax.googleapis.com/ajax/libs/jquery/1.8.2/jquery.min.js	(from https://rtptoga.store/)
20:27:04	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2215d84-5a521ce961780-gzip%22	https://rtptoga.store/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://rtptoga.store/)
20:27:04	60044/60044	---M-Z	200	added ('OK')	application/javascript	etag:%22ea8c-5b9c5bf232280-gzip%22	https://rtptoga.store/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	(from https://rtptoga.store/)
20:27:04	17508/17508	---M-Z	200	added ('OK')	text/css	etag:%224464-5dd6398e1f800-gzip%22	https://rtptoga.store/assets/css/dibet.css	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/assets/css/dibet.css	(from https://rtptoga.store/)
20:27:05	85201/85201	---MCZ	200	added ('OK')	text/css	etag:W/%2214cd1-5d16bfa06aa80%22	https://rtptoga.store/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	(from https://rtptoga.store/)
20:27:06	203113/203113	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2019:53:36%20GMT	https://rtptoga.store/index.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/index-2.html	(from https://rtptoga.store/)
20:27:06	3283/3283	---M--	200	added ('OK')	image/png	etag:%22cd3-5e4256daaa935%22	https://rtptoga.store/assets/img/Toa.png	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/assets/img/Toa.png	(from https://rtptoga.store/)
20:27:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2013:27:03%20GMT	https://imgur.com/zd3YRlP.jpg	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/imgur.com/zd3YRlP.b.delayed	(from https://rtptoga.store/)
20:27:08	260/260	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2013:27:04%20GMT	https://rtptoga.store/%2012/index.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/%2012/index.html	(from https://rtptoga.store/)
20:27:09	12337/12337	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2000:26:04%20GMT	https://rtptoga.store/home.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/home.html	(from https://rtptoga.store/)
20:27:09	203623/203623	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2000:39:18%20GMT	https://rtptoga.store/Pragmatic.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/Pragmatic.html	(from https://rtptoga.store/)
20:27:09	485952/485952	---M--	200	added ('OK')	image/jpeg	etag:%22f6f03fdd9bced28c801da5922417ef1c%22	https://i.imgur.com/zd3YRlP.jpg	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/i.imgur.com/zd3YRlP.jpg	(from https://rtptoga.store/)
20:27:10	93096/93096	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2000:45:08%20GMT	https://rtptoga.store/PocketGamesSoft.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/PocketGamesSoft.html	(from https://rtptoga.store/)
20:27:10	191832/191832	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2000:49:16%20GMT	https://rtptoga.store/Habanero.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/Habanero.html	(from https://rtptoga.store/)
20:27:11	326226/326226	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2000:56:48%20GMT	https://rtptoga.store/MicroGaming.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/MicroGaming.html	(from https://rtptoga.store/)
20:27:11	108386/108386	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2001:00:02%20GMT	https://rtptoga.store/TTG.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/TTG.html	(from https://rtptoga.store/)
20:27:11	97763/97763	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2001:02:27%20GMT	https://rtptoga.store/SG.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/SG.html	(from https://rtptoga.store/)
20:27:11	174381/174381	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2001:04:14%20GMT	https://rtptoga.store/CQ9.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/CQ9.html	(from https://rtptoga.store/)
20:27:12	184886/184886	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2001:06:09%20GMT	https://rtptoga.store/Joker.html	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/Joker.html	(from https://rtptoga.store/)
20:27:12	14932/14932	---M-Z	200	added ('OK')	image/webp	etag:%223a54-5dc6509561f80-gzip%22	https://rtptoga.store/IMAGES/pp/206.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/206.webp	(from https://rtptoga.store/)
20:27:12	15044/15044	---M-Z	200	added ('OK')	image/webp	etag:%223ac4-5dc6509561f80-gzip%22	https://rtptoga.store/IMAGES/pp/207.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/207.webp	(from https://rtptoga.store/)
20:27:12	15110/15110	---M-Z	200	added ('OK')	image/webp	etag:%223b06-5dc6509561f80-gzip%22	https://rtptoga.store/IMAGES/pp/205.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/205.webp	(from https://rtptoga.store/)
20:27:12	10674/10674	---M-Z	200	added ('OK')	image/webp	etag:%2229b2-5dc6509561f80-gzip%22	https://rtptoga.store/IMAGES/pp/3.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/3.webp	(from https://rtptoga.store/)
20:27:12	5626/5626	---M-Z	200	added ('OK')	image/webp	etag:%2215fa-5dc6505ffa180-gzip%22	https://rtptoga.store/IMAGES/pp/4.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/4.webp	(from https://rtptoga.store/)
20:27:13	5190/5190	---M-Z	200	added ('OK')	image/webp	etag:%221446-5dc6505ffa180-gzip%22	https://rtptoga.store/IMAGES/pp/5.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/5.webp	(from https://rtptoga.store/)
20:27:13	4972/4972	---M-Z	200	added ('OK')	image/webp	etag:%22136c-5dc6505ffa180-gzip%22	https://rtptoga.store/IMAGES/pp/6.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/6.webp	(from https://rtptoga.store/)
20:27:13	5016/5016	---M-Z	200	added ('OK')	image/webp	etag:%221398-5dc6505ffa180-gzip%22	https://rtptoga.store/IMAGES/pp/7.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/7.webp	(from https://rtptoga.store/)
20:27:13	15046/15046	---M-Z	200	added ('OK')	image/webp	etag:%223ac6-5dc6505ffa180-gzip%22	https://rtptoga.store/IMAGES/pp/8.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/8.webp	(from https://rtptoga.store/)
20:27:14	5734/5734	---M-Z	200	added ('OK')	image/webp	etag:%221666-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/9.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/9.webp	(from https://rtptoga.store/)
20:27:14	11880/11880	---M-Z	200	added ('OK')	image/webp	etag:%222e68-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/10.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/10.webp	(from https://rtptoga.store/)
20:27:14	14452/14452	---M-Z	200	added ('OK')	image/webp	etag:%223874-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/11.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/11.webp	(from https://rtptoga.store/)
20:27:14	15216/15216	---M-Z	200	added ('OK')	image/webp	etag:%223b70-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/12.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/12.webp	(from https://rtptoga.store/)
20:27:14	11404/11404	---M-Z	200	added ('OK')	image/webp	etag:%222c8c-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/13.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/13.webp	(from https://rtptoga.store/)
20:27:15	10540/10540	---M-Z	200	added ('OK')	image/webp	etag:%22292c-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/14.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/14.webp	(from https://rtptoga.store/)
20:27:15	14378/14378	---M-Z	200	added ('OK')	image/webp	etag:%22382a-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/15.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/15.webp	(from https://rtptoga.store/)
20:27:15	4474/4474	---M-Z	200	added ('OK')	image/webp	etag:%22117a-5dc65061e2600-gzip%22	https://rtptoga.store/IMAGES/pp/16.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/16.webp	(from https://rtptoga.store/)
20:27:15	4352/4352	---M-Z	200	added ('OK')	image/webp	etag:%221100-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/17.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/17.webp	(from https://rtptoga.store/)
20:27:16	4054/4054	---M-Z	200	added ('OK')	image/webp	etag:%22fd6-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/18.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/18.webp	(from https://rtptoga.store/)
20:27:16	13154/13154	---M-Z	200	added ('OK')	image/webp	etag:%223362-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/19.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/19.webp	(from https://rtptoga.store/)
20:27:16	11682/11682	---M-Z	200	added ('OK')	image/webp	etag:%222da2-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/20.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/20.webp	(from https://rtptoga.store/)
20:27:16	14944/14944	---M-Z	200	added ('OK')	image/webp	etag:%223a60-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/21.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/21.webp	(from https://rtptoga.store/)
20:27:17	12252/12252	---M-Z	200	added ('OK')	image/webp	etag:%222fdc-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/22.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/22.webp	(from https://rtptoga.store/)
20:27:17	12912/12912	---M-Z	200	added ('OK')	image/webp	etag:%223270-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/23.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/23.webp	(from https://rtptoga.store/)
20:27:17	12130/12130	---M-Z	200	added ('OK')	image/webp	etag:%222f62-5dc65063caa80-gzip%22	https://rtptoga.store/IMAGES/pp/24.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/24.webp	(from https://rtptoga.store/)
20:27:17	5336/5336	---M-Z	200	added ('OK')	image/webp	etag:%2214d8-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/25.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/25.webp	(from https://rtptoga.store/)
20:27:17	4380/4380	---M-Z	200	added ('OK')	image/webp	etag:%22111c-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/26.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/26.webp	(from https://rtptoga.store/)
20:27:18	12458/12458	---M-Z	200	added ('OK')	image/webp	etag:%2230aa-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/27.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/27.webp	(from https://rtptoga.store/)
20:27:18	3552/3552	---M-Z	200	added ('OK')	image/webp	etag:%22de0-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/28.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/28.webp	(from https://rtptoga.store/)
20:27:18	4128/4128	---M-Z	200	added ('OK')	image/webp	etag:%221020-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/29.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/29.webp	(from https://rtptoga.store/)
20:27:18	17464/17464	---M-Z	200	added ('OK')	image/webp	etag:%224438-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/30.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/30.webp	(from https://rtptoga.store/)
20:27:19	12688/12688	---M-Z	200	added ('OK')	image/webp	etag:%223190-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/31.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/31.webp	(from https://rtptoga.store/)
20:27:19	6838/6838	---M-Z	200	added ('OK')	image/webp	etag:%221ab6-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/32.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/32.webp	(from https://rtptoga.store/)
20:27:19	13638/13638	---M-Z	200	added ('OK')	image/webp	etag:%223546-5dc65065b2f00-gzip%22	https://rtptoga.store/IMAGES/pp/33.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/33.webp	(from https://rtptoga.store/)
20:27:19	5648/5648	---M-Z	200	added ('OK')	image/webp	etag:%221610-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/34.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/34.webp	(from https://rtptoga.store/)
20:27:20	3478/3478	---M-Z	200	added ('OK')	image/webp	etag:%22d96-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/35.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/35.webp	(from https://rtptoga.store/)
20:27:20	12878/12878	---M-Z	200	added ('OK')	image/webp	etag:%22324e-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/36.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/36.webp	(from https://rtptoga.store/)
20:27:20	8600/8600	---M-Z	200	added ('OK')	image/webp	etag:%222198-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/37.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/37.webp	(from https://rtptoga.store/)
20:27:20	4080/4080	---M-Z	200	added ('OK')	image/webp	etag:%22ff0-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/38.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/38.webp	(from https://rtptoga.store/)
20:27:21	3822/3822	---M-Z	200	added ('OK')	image/webp	etag:%22eee-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/39.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/39.webp	(from https://rtptoga.store/)
20:27:21	14930/14930	---M-Z	200	added ('OK')	image/webp	etag:%223a52-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/40.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/40.webp	(from https://rtptoga.store/)
20:27:21	7746/7746	---M-Z	200	added ('OK')	image/webp	etag:%221e42-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/41.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/41.webp	(from https://rtptoga.store/)
20:27:21	6184/6184	---M-Z	200	added ('OK')	image/webp	etag:%221828-5dc650679b380-gzip%22	https://rtptoga.store/IMAGES/pp/42.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/42.webp	(from https://rtptoga.store/)
20:27:21	3232/3232	---M-Z	200	added ('OK')	image/webp	etag:%22ca0-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/43.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/43.webp	(from https://rtptoga.store/)
20:27:22	5836/5836	---M-Z	200	added ('OK')	image/webp	etag:%2216cc-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/44.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/44.webp	(from https://rtptoga.store/)
20:27:22	6512/6512	---M-Z	200	added ('OK')	image/webp	etag:%221970-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/45.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/45.webp	(from https://rtptoga.store/)
20:27:22	5518/5518	---M-Z	200	added ('OK')	image/webp	etag:%22158e-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/46.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/46.webp	(from https://rtptoga.store/)
20:27:22	4550/4550	---M-Z	200	added ('OK')	image/webp	etag:%2211c6-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/47.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/47.webp	(from https://rtptoga.store/)
20:27:23	5218/5218	---M-Z	200	added ('OK')	image/webp	etag:%221462-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/48.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/48.webp	(from https://rtptoga.store/)
20:27:23	5244/5244	---M-Z	200	added ('OK')	image/webp	etag:%22147c-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/49.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/49.webp	(from https://rtptoga.store/)
20:27:23	4358/4358	---M-Z	200	added ('OK')	image/webp	etag:%221106-5dc6506983800-gzip%22	https://rtptoga.store/IMAGES/pp/50.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/50.webp	(from https://rtptoga.store/)
20:27:23	4240/4240	---M-Z	200	added ('OK')	image/webp	etag:%221090-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/51.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/51.webp	(from https://rtptoga.store/)
20:27:24	5816/5816	---M-Z	200	added ('OK')	image/webp	etag:%2216b8-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/52.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/52.webp	(from https://rtptoga.store/)
20:27:24	5030/5030	---M-Z	200	added ('OK')	image/webp	etag:%2213a6-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/53.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/53.webp	(from https://rtptoga.store/)
20:27:24	4380/4380	---M-Z	200	added ('OK')	image/webp	etag:%22111c-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/54.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/54.webp	(from https://rtptoga.store/)
20:27:24	4866/4866	---M-Z	200	added ('OK')	image/webp	etag:%221302-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/55.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/55.webp	(from https://rtptoga.store/)
20:27:24	15006/15006	---M-Z	200	added ('OK')	image/webp	etag:%223a9e-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/56.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/56.webp	(from https://rtptoga.store/)
20:27:25	5262/5262	---M-Z	200	added ('OK')	image/webp	etag:%22148e-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/57.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/57.webp	(from https://rtptoga.store/)
20:27:25	3190/3190	---M-Z	200	added ('OK')	image/webp	etag:%22c76-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/58.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/58.webp	(from https://rtptoga.store/)
20:27:25	6062/6062	---M-Z	200	added ('OK')	image/webp	etag:%2217ae-5dc6506b6bc80-gzip%22	https://rtptoga.store/IMAGES/pp/59.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/59.webp	(from https://rtptoga.store/)
20:27:25	3494/3494	---M-Z	200	added ('OK')	image/webp	etag:%22da6-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/60.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/60.webp	(from https://rtptoga.store/)
20:27:26	4712/4712	---M-Z	200	added ('OK')	image/webp	etag:%221268-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/61.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/61.webp	(from https://rtptoga.store/)
20:27:26	5632/5632	---M-Z	200	added ('OK')	image/webp	etag:%221600-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/62.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/62.webp	(from https://rtptoga.store/)
20:27:26	5964/5964	---M-Z	200	added ('OK')	image/webp	etag:%22174c-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/63.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/63.webp	(from https://rtptoga.store/)
20:27:26	3868/3868	---M-Z	200	added ('OK')	image/webp	etag:%22f1c-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/64.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/64.webp	(from https://rtptoga.store/)
20:27:26	5050/5050	---M-Z	200	added ('OK')	image/webp	etag:%2213ba-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/65.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/65.webp	(from https://rtptoga.store/)
20:27:27	3482/3482	---M-Z	200	added ('OK')	image/webp	etag:%22d9a-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/66.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/66.webp	(from https://rtptoga.store/)
20:27:27	4336/4336	---M-Z	200	added ('OK')	image/webp	etag:%2210f0-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/67.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/67.webp	(from https://rtptoga.store/)
20:27:27	4528/4528	---M-Z	200	added ('OK')	image/webp	etag:%2211b0-5dc6506d54100-gzip%22	https://rtptoga.store/IMAGES/pp/68.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/68.webp	(from https://rtptoga.store/)
20:27:27	3226/3226	---M-Z	200	added ('OK')	image/webp	etag:%22c9a-5dc6506f3c580-gzip%22	https://rtptoga.store/IMAGES/pp/69.webp	C:/Users/Bdc%20Computer/Desktop/rtp%20toga/rtptoga.store/IMAGES/pp/69.webp	(from https://rtptoga.store/)
